orig_texts	orig_labels	orig_predictions	orig_z	edits_texts	edits_labels	edits_predictions	edits_z_pre	edits_z_pos
▁A ▁man ▁in ▁colorful ▁short s ▁is ▁surfing ▁under ▁ a ▁wave . </s> ▁A ▁man ▁is ▁sun b a thing . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁A ▁man ▁in ▁colorful ▁short s ▁is ▁surfing ▁under ▁ a ▁wave . </s> ▁A ▁man ▁is ▁sun b a thing . </s>	0	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁police man ▁on ▁ a ▁motorcycle ▁from ▁the ▁rear . </s> ▁An ▁officer ▁on ▁ a ▁ c hopper . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁police man ▁on ▁ a ▁motorcycle ▁from ▁the ▁rear . </s> ▁An ▁officer ▁is ▁on ▁ a ▁ moto cycle . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁business man ▁in ▁ a ▁white ▁sweater ▁conduct s ▁necessary ▁business ▁in ▁ a ▁pla za ▁using ▁ a ▁concrete ▁ a but ment ▁as ▁ a ▁work ▁table . </s> ▁man ▁in ▁suit </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]	▁A ▁business man ▁in ▁ a ▁white ▁sweater ▁conduct s ▁necessary ▁business ▁in ▁ a ▁pla za ▁using ▁ a ▁concrete ▁ a but ment ▁as ▁ a ▁work ▁table . </s> ▁man ▁in ▁sweater </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
▁A ▁passenger ▁wearing ▁ a ▁life ▁jacket ▁prepare s ▁to ▁take ▁ a ▁picture ▁of ▁ a ▁whale ▁very ▁close ▁to ▁the ▁boat . </s> ▁A ▁man ▁is ▁taking ▁ a ▁picture ▁of ▁ a ▁gold fish . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁passenger ▁wearing ▁ a ▁life ▁jacket ▁prepare s ▁to ▁take ▁ a ▁picture ▁of ▁ a ▁whale ▁very ▁close ▁to ▁the ▁boat . </s> ▁A ▁passenger ▁is ▁taking ▁ a ▁picture ▁of ▁ a ▁whale . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁man ▁in ▁ a ▁boom ▁lift ▁bucket ▁we l d s . </s> ▁A ▁man ▁is ▁working . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁A ▁man ▁in ▁ a ▁boom ▁lift ▁bucket ▁we l d s . </s> ▁A ▁man ▁is ▁sleeping . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁young ▁man ▁standing ▁outside ▁ a ▁la und rom at . </s> ▁A ▁man ▁is ▁standing . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁A ▁young ▁man ▁standing ▁outside ▁ a ▁la und rom at . </s> ▁A ▁man ▁is ▁sleeping . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁ blo nd ▁woman ▁with ▁ a ▁tattoo ▁of ▁on ▁an ▁angel ▁on ▁her ▁arm ▁walking ▁down ▁the ▁street , ▁ a ▁concrete ▁wall ▁in ▁the ▁background . </s> ▁Nobody ▁has ▁ a ▁tattoo </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]	▁A ▁ blo nd ▁woman ▁with ▁ a ▁tattoo ▁of ▁on ▁an ▁angel ▁on ▁her ▁arm ▁walking ▁down ▁the ▁street , ▁ a ▁concrete ▁wall ▁in ▁the ▁background . </s> ▁There ▁is ▁ a ▁woman ▁outside </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]
▁An ▁older ▁man ▁ s if t s ▁water ▁through ▁his ▁fingers ▁as ▁ a ▁young ▁toddler ▁watches ▁from ▁inside ▁the ▁water . </s> ▁A ▁man ▁is ▁near ▁ a ▁toddler </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]	▁An ▁older ▁man ▁ s if t s ▁water ▁through ▁his ▁fingers ▁as ▁ a ▁young ▁toddler ▁watches ▁from ▁inside ▁the ▁water . </s> ▁A ▁man ▁sleeping ▁on ▁ a ▁couch </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]
▁Two ▁young ▁boys ▁are ▁playing ▁in ▁ a ▁fountain ▁in ▁ a ▁city ▁pla za . </s> ▁Kids ▁are ▁are ▁standing ▁in ▁ a ▁fountain . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]	▁Two ▁young ▁boys ▁are ▁playing ▁in ▁ a ▁fountain ▁in ▁ a ▁city ▁pla za . </s> ▁Two ▁girls ▁are ▁playing ▁in ▁ a ▁fountain . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁woman ▁in ▁ a ▁pink ▁top ▁is ▁holding ▁ a ▁glass ▁bottle ▁in ▁one ▁hand ▁and ▁ a ▁St itch ▁doll ▁in ▁the ▁other . </s> ▁The ▁top ▁is ▁pink </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]	▁A ▁woman ▁in ▁ a ▁pink ▁top ▁is ▁holding ▁ a ▁glass ▁bottle ▁in ▁one ▁hand ▁and ▁ a ▁St itch ▁doll ▁in ▁the ▁other . </s> ▁The ▁bottle ▁is ▁blue </s>	2	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]
▁A ▁rugby ▁player ▁swing s ▁his ▁leg ▁back ▁to ▁pun t ▁the ▁ball . </s> ▁There ▁is ▁ a ▁person ▁sitting ▁on ▁the ▁bed . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁A ▁rugby ▁player ▁swing s ▁his ▁leg ▁back ▁to ▁pun t ▁the ▁ball . </s> ▁There ▁is ▁ a ▁rugby ▁player ▁hitting ▁the ▁ball . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁girl ▁in ▁ a ▁black ▁skirt ▁and ▁blue ▁dress ▁is ▁water ing ▁flowers . </s> ▁The ▁girl ▁is ▁giving ▁the ▁flowers ▁some ▁water . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁girl ▁in ▁ a ▁black ▁skirt ▁and ▁blue ▁dress ▁is ▁water ing ▁flowers . </s> ▁The ▁girl ▁is ▁swimming ▁in ▁the ▁ocean . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁singer ▁wearing ▁ a ▁leather ▁jacket ▁perform s ▁on ▁stage ▁with ▁dramatic ▁lighting ▁behind ▁him . </s> ▁the ▁singer ▁did ▁not ▁show ▁up </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁singer ▁wearing ▁ a ▁leather ▁jacket ▁perform s ▁on ▁stage ▁with ▁dramatic ▁lighting ▁behind ▁him . </s> ▁the ▁singer ▁is ▁dressed ▁up </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]
▁People ▁are ▁hiking ▁up ▁ a ▁mountain ▁with ▁no ▁green ery . </s> ▁The ▁mountain ▁is ▁ bare . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁People ▁are ▁hiking ▁up ▁ a ▁mountain ▁with ▁no ▁green ery . </s> ▁The ▁mountains ▁are ▁ bare . </s>	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁Two ▁children ▁play ▁in ▁the ▁snow ▁by ▁the ▁side ▁of ▁the ▁road . </s> ▁Todd les ▁are ▁roast ing ▁marshmallow s . </s>	2	1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]	▁Two ▁children ▁play ▁in ▁the ▁snow ▁by ▁the ▁side ▁of ▁the ▁road . </s> ▁Go gg les ▁are ▁splash ing ▁in ▁snow ▁with ▁snow ball s . </s>	0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]
▁A ▁woman ▁wearing ▁ a ▁red ▁ hat ▁and ▁red ▁band anna ▁followed ▁by ▁ a ▁man ▁in ▁ a ▁red ▁band anna . </s> ▁The ▁people ▁are ▁wearing ▁band an a s . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]	▁A ▁woman ▁wearing ▁ a ▁red ▁ hat ▁and ▁red ▁band anna ▁followed ▁by ▁ a ▁man ▁in ▁ a ▁red ▁band anna . </s> ▁The ▁people ▁are ▁wearing ▁red ▁band an a s . </s>	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]
▁A ▁woman ▁is ▁cutting ▁into ▁ a ▁sandwich ▁while ▁sitting ▁at ▁an ▁outdoor ▁table . </s> ▁the ▁lady ▁on ▁the ▁table ▁is ▁le e ping </s>	2	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]	▁A ▁woman ▁is ▁cutting ▁into ▁ a ▁sandwich ▁while ▁sitting ▁at ▁an ▁outdoor ▁table . </s> ▁the ▁woman ▁at ▁the ▁table ▁is ▁serving ▁food </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]
"▁Two ▁uniform e d ▁women , ▁wearing ▁jacket s ▁saying ▁"" Pol it i e "" ▁on ▁the ▁back , ▁are ▁looking ▁at ▁each ▁other ▁in ▁front ▁of ▁ a ▁crowd . </s> ▁The ▁women ▁are ▁wearing ▁clothes </s>"	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]	"▁Two ▁uniform e d ▁women , ▁wearing ▁jacket s ▁saying ▁"" Pol it i e "" ▁on ▁the ▁back , ▁are ▁looking ▁at ▁each ▁other ▁in ▁front ▁of ▁ a ▁crowd . </s> ▁The ▁women ▁are ▁sleeping </s>"	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]
▁A ▁young ▁woman ▁is ▁wearing ▁ a ▁paper ▁crown ▁at ▁an ▁outdoor ▁event . </s> ▁the ▁woman ▁is ▁outdoors </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]	▁A ▁young ▁woman ▁is ▁wearing ▁ a ▁paper ▁crown ▁at ▁an ▁outdoor ▁event . </s> ▁the ▁woman ▁is ▁at ▁home ▁sleeping </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]
▁ a ▁woman ▁wearing ▁ a ▁pink ▁tank ▁top ▁holding ▁ a ▁ mug ▁of ▁liquid </s> ▁A ▁woman ▁in ▁ a ▁blue ▁tank ▁top ▁holding ▁ a ▁car . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]	▁ a ▁woman ▁wearing ▁ a ▁pink ▁tank ▁top ▁holding ▁ a ▁ mug ▁of ▁liquid </s> ▁A ▁woman ▁in ▁ a ▁tank ▁top ▁holding ▁ a ▁drink . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁race ▁car , ▁ numbered ▁ 104 ▁is ▁round ing ▁ a ▁bend ▁as ▁two ▁people ▁watch ▁and ▁take ▁pictures . </s> ▁People ▁are ▁taking ▁pictures . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁race ▁car , ▁ numbered ▁ 104 ▁is ▁round ing ▁ a ▁bend ▁as ▁two ▁people ▁watch ▁and ▁take ▁pictures . </s> ▁Two ▁people ▁are ▁sleeping . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁Two ▁girls , ▁one ▁wearing ▁ a ▁pink ▁shirt ▁and ▁the ▁other ▁wearing ▁ a ▁blue ▁shirt , ▁are ▁standing ▁against ▁ a ▁wall . </s> ▁Two ▁girls ▁playing ▁hop s cot ch ▁in ▁an ▁open ▁court . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]	▁Two ▁girls , ▁one ▁wearing ▁ a ▁pink ▁shirt ▁and ▁the ▁other ▁wearing ▁ a ▁blue ▁shirt , ▁are ▁standing ▁against ▁ a ▁wall . </s> ▁Two ▁girls ▁play ▁hop s cot ch ▁in ▁an ▁open ▁field . </s>	0	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁city ▁street ▁corner ▁with ▁two ▁passing ▁bi cycl ist s ▁and ▁several ▁pedestrian s . </s> ▁The ▁people ▁are ▁indoor s . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]	▁A ▁city ▁street ▁corner ▁with ▁two ▁passing ▁bi cycl ist s ▁and ▁several ▁pedestrian s . </s> ▁The ▁people ▁are ▁cyclist s . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]
▁Large ▁brown ▁dog ▁walking ▁in ▁shallow ▁water . </s> ▁A ▁brown ▁dog ▁is ▁walking ▁outside </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]	▁Large ▁brown ▁dog ▁walking ▁in ▁shallow ▁water . </s> ▁A ▁dog ▁is ▁sleeping </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]
